"Zone","Hospital","Type","Date","Measure Name","Actual","CTAS"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2023-08-01","Admits","14",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2023-08-01","Surgical Cases","284",
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2023-08-01","Admits","250",
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2023-08-01","Admits","6",
"Eastern","Strait Richmond Hospital","Community Hospital","2023-08-01","Admits","20",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2023-08-01","Surgical Cases","592",
"Eastern","Victoria County Memorial Hospital","Community Hospital","2023-08-01","Admits","12",
"IWK","IWK Health Centre","Tertiary Hospital","2023-08-01","Admits","1,374",
"Northern","Aberdeen Hospital","Regional Hospital","2023-08-01","Admits","403",
"Northern","Aberdeen Hospital","Regional Hospital","2023-08-01","Surgical Cases","408",
"Northern","All Saints Springhill Hospital","Community Hospital","2023-08-01","Admits","36",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2023-08-01","Admits","428",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2023-08-01","Admits","219",
"IWK","IWK Health Centre","Tertiary Hospital","2023-08-01","Surgical Cases","2,560",
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2023-08-01","Admits","12",
"Northern","North Cumberland Memorial Hospital","Community Hospital","2023-08-01","Admits","4",
"Northern","South Cumberland Community Care Centre","Community Hospital","2023-08-01","Admits","2",
"Northern","Sutherland Harris Memorial Hospital","Community Hospital","2023-08-01","Admits","26",
"Western","Annapolis Community Health Centre","Community Hospital","2023-08-01","Admits","8",
"Western","Digby General Hospital","Community Hospital","2023-08-01","Admits","41",
"Western","Fishermen's Memorial Hospital","Community Hospital","2023-08-01","Admits","18",
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2023-08-01","Surgical Cases","82",
"Central","Dartmouth General Hospital","Regional Hospital","2023-08-01","Admits","501",
"Western","Queens General Hospital","Community Hospital","2023-08-01","Admits","39",
"Western","Roseway Hospital","Community Hospital","2023-08-01","Admits","23",
"Western","Soldiers' Memorial Hospital","Community Hospital","2023-08-01","Admits","27",
"Eastern","Cape Breton Complex","Regional Hospital","2023-08-01","Surgical Cases","1,604",
"Western","South Shore Regional Hospital","Regional Hospital","2023-08-01","Admits","234",
"Western","Valley Regional Hospital","Regional Hospital","2023-08-01","Admits","633",
"Western","Yarmouth Regional Hospital","Regional Hospital","2023-08-01","Admits","339",
"Central","QEII","Tertiary Hospital","2023-08-01","Surgical Cases","3,714",
"Central","Dartmouth General Hospital","Regional Hospital","2023-08-01","Discharges","500",
"Central","Eastern Shore Memorial Hospital","Community Hospital","2023-08-01","Discharges","2",
"Central","Hants Community Hospital","Community Hospital","2023-08-01","Discharges","34",
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2023-08-01","Discharges","3",
"Central","Hants Community Hospital","Community Hospital","2023-08-01","Surgical Cases","114",
"Central","Nova Scotia Hospital","Tertiary Hospital","2023-08-01","Discharges","52",
"Central","QEII","Tertiary Hospital","2023-08-01","Discharges","2,036",
"Central","Twin Oaks Memorial Hospital","Community Hospital","2023-08-01","Discharges","7",
"Central","Dartmouth General Hospital","Regional Hospital","2023-08-01","Surgical Cases","884",
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2023-08-01","Discharges","16",
"Eastern","Cape Breton Complex","Regional Hospital","2023-08-01","Discharges","945",
"Eastern","Cape Breton Regional Hospice","Hospice","2023-08-01","Discharges","3",
"Eastern","Eastern Memorial Hospital","Community Hospital","2023-08-01","Discharges","6",
"Eastern","Guysborough Memorial Hospital","Community Hospital","2023-08-01","Discharges","15",
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2023-08-01","Discharges","64",
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2023-08-01","Discharges","14",
"Western","Yarmouth Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","707","4"
"Western","Yarmouth Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","31","1"
"Western","Yarmouth Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","1,015","3"
"Western","Yarmouth Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","59","5"
"Western","Yarmouth Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","642","2"
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2023-08-01","Discharges","250",
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2023-08-01","Discharges","5",
"Eastern","Strait Richmond Hospital","Community Hospital","2023-08-01","Discharges","19",
"Eastern","Victoria County Memorial Hospital","Community Hospital","2023-08-01","Discharges","11",
"IWK","IWK Health Centre","Tertiary Hospital","2023-08-01","Discharges","1,333",
"Northern","Aberdeen Hospital","Regional Hospital","2023-08-01","Discharges","393",
"Northern","All Saints Springhill Hospital","Community Hospital","2023-08-01","Discharges","36",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2023-08-01","Discharges","434",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2023-08-01","Discharges","220",
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2023-08-01","Discharges","14",
"Northern","North Cumberland Memorial Hospital","Community Hospital","2023-08-01","Discharges","3",
"Northern","South Cumberland Community Care Centre","Community Hospital","2023-08-01","Discharges","1",
"Northern","Sutherland Harris Memorial Hospital","Community Hospital","2023-08-01","Discharges","22",
"Western","Annapolis Community Health Centre","Community Hospital","2023-08-01","Discharges","5",
"Western","Digby General Hospital","Community Hospital","2023-08-01","Discharges","42",
"Central","Eastern Shore Memorial Hospital","Community Hospital","2023-08-01","Admits","3",
"Western","Fishermen's Memorial Hospital","Community Hospital","2023-08-01","Discharges","17",
"Western","Queens General Hospital","Community Hospital","2023-08-01","Discharges","42",
"Western","Valley Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","1,706","3"
"Western","Valley Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","1","0"
"Western","Roseway Hospital","Community Hospital","2023-08-01","Discharges","21",
"Western","Valley Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","911","2"
"Western","Valley Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","1,546","4"
"Western","Valley Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","141","5"
"Western","Valley Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","8","1"
"Western","Soldiers' Memorial Hospital","Community Hospital","2023-08-01","Discharges","24",
"Western","South Shore Regional Hospital","Regional Hospital","2023-08-01","Discharges","230",
"Western","Valley Regional Hospital","Regional Hospital","2023-08-01","Discharges","618",
"Western","Yarmouth Regional Hospital","Regional Hospital","2023-08-01","Discharges","339",
"Central","Cobequid Community Health Centre","Community Hospital","2023-08-01","Emergency Visits","4,288",
"Central","Dartmouth General Hospital","Regional Hospital","2023-08-01","Emergency Visits","4,148",
"Central","Eastern Shore Memorial Hospital","Community Hospital","2023-08-01","Emergency Visits","12",
"Central","Hants Community Hospital","Community Hospital","2023-08-01","Emergency Visits","1,010",
"Central","QEII","Tertiary Hospital","2023-08-01","Emergency Visits","6,540",
"Central","Twin Oaks Memorial Hospital","Community Hospital","2023-08-01","Emergency Visits","828",
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2023-08-01","Emergency Visits","339",
"Eastern","Cape Breton Complex","Regional Hospital","2023-08-01","Emergency Visits","3,871",
"Eastern","Eastern Memorial Hospital","Community Hospital","2023-08-01","Emergency Visits","90",
"Eastern","Guysborough Memorial Hospital","Community Hospital","2023-08-01","Emergency Visits","168",
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2023-08-01","Emergency Visits","1,176",
"Western","South Shore Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","30","5"
"Western","South Shore Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","544","4"
"Western","South Shore Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","974","3"
"Western","South Shore Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","261","2"
"Western","South Shore Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","9","1"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2023-08-01","Emergency Visits","290",
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits","1,767",
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2023-08-01","Emergency Visits","212",
"Eastern","Strait Richmond Hospital","Community Hospital","2023-08-01","Emergency Visits","453",
"Eastern","Victoria County Memorial Hospital","Community Hospital","2023-08-01","Emergency Visits","649",
"IWK","IWK Health Centre","Tertiary Hospital","2023-08-01","Emergency Visits","2,629",
"Northern","Aberdeen Hospital","Regional Hospital","2023-08-01","Emergency Visits","2,535",
"Northern","All Saints Springhill Hospital","Community Hospital","2023-08-01","Emergency Visits","517",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2023-08-01","Emergency Visits","2,735",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2023-08-01","Emergency Visits","2,207",
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2023-08-01","Emergency Visits","584",
"Northern","North Cumberland Memorial Hospital","Community Hospital","2023-08-01","Emergency Visits","455",
"Western","Annapolis Community Health Centre","Community Hospital","2023-08-01","Emergency Visits","214",
"Western","Digby General Hospital","Community Hospital","2023-08-01","Emergency Visits","758",
"Western","Fishermen's Memorial Hospital","Community Hospital","2023-08-01","Emergency Visits","788",
"Western","Soldiers' Memorial Hospital","Community Hospital","2023-08-01","Emergency Visits CTAS","20","2"
"Western","Soldiers' Memorial Hospital","Community Hospital","2023-08-01","Emergency Visits CTAS","50","5"
"Western","Queens General Hospital","Community Hospital","2023-08-01","Emergency Visits","880",
"Western","Soldiers' Memorial Hospital","Community Hospital","2023-08-01","Emergency Visits CTAS","262","4"
"Western","Soldiers' Memorial Hospital","Community Hospital","2023-08-01","Emergency Visits CTAS","121","3"
"Central","Hants Community Hospital","Community Hospital","2023-08-01","Admits","38",
"Western","Roseway Hospital","Community Hospital","2023-08-01","Emergency Visits","466",
"Western","Soldiers' Memorial Hospital","Community Hospital","2023-08-01","Emergency Visits","453",
"Western","South Shore Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits","1,818",
"Western","Valley Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits","4,313",
"Western","Yarmouth Regional Hospital","Regional Hospital","2023-08-01","Emergency Visits","2,454",
"Central","Cobequid Community Health Centre","Community Hospital","2023-08-01","Emergency Visits CTAS","86","5"
"Central","Cobequid Community Health Centre","Community Hospital","2023-08-01","Emergency Visits CTAS","19","1"
"Central","Cobequid Community Health Centre","Community Hospital","2023-08-01","Emergency Visits CTAS","822","2"
"Central","Cobequid Community Health Centre","Community Hospital","2023-08-01","Emergency Visits CTAS","1,914","3"
"Central","Cobequid Community Health Centre","Community Hospital","2023-08-01","Emergency Visits CTAS","1,447","4"
"Western","Roseway Hospital","Community Hospital","2023-08-01","Emergency Visits CTAS","22","5"
"Western","Roseway Hospital","Community Hospital","2023-08-01","Emergency Visits CTAS","290","4"
"Western","Roseway Hospital","Community Hospital","2023-08-01","Emergency Visits CTAS","135","3"
"Western","Roseway Hospital","Community Hospital","2023-08-01","Emergency Visits CTAS","19","2"
"Western","Valley Regional Hospital","Regional Hospital","2023-08-01","Surgical Cases","1,186",
"Central","Dartmouth General Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","34","1"
"Central","Dartmouth General Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","1,257","2"
"Central","Dartmouth General Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","1,765","3"
"Central","Dartmouth General Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","1,063","4"
"Central","Dartmouth General Hospital","Regional Hospital","2023-08-01","Emergency Visits CTAS","29","5"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2023-08-01","Emergency Visits CTAS","1","Blank"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2023-08-01","Emergency Visits CTAS","2","3"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2023-08-01","Emergency Visits CTAS","7","4"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2023-08-01","Emergency Visits CTAS","2","5"
"Central","Hants Community Hospital","Community Hospital","2023-08-01","Emergency Visits CTAS","400","4"
"Central","Hants Community Hospital","Community Hospital","2023-08-01","Emergency Visits CTAS","400","3"
